5138;Moorhusen;25554
5138;Oldendorf;25588
5138;Ottenbüttel;25591
5138;Peissen;25551
5138;Schlotfeld;25551
5138;Silzen;25551
5138;Winseldorf;25551
5153;Krempermarsch;
5153;Bahrenfleth;25569
5153;Dägeling;25578
5153;Elskop;25361
5153;Grevenkop;25361
5153;Krempe, Stadt;25361
5153;Kremperheide;25569
5153;Krempermoor;25569
5153;Neuenbrook;25361
5153;Neuenbrook;25578
5153;Rethwisch;25566
5153;Süderau;25361
5163;Burg-St. Michaelisdonn;
5163;Averlak;25715
5163;Brickeln;25712
5163;Buchholz;25712
5163;Burg (Dithmarschen);25712
5163;Dingen;25715
5163;Eddelak;25715
5163;Eggstedt;25721
5163;Frestedt;25727
5163;Großenrade;25712
5163;Hochdonn;25712
5163;Kuden;25712
5163;Quickborn;25712
5163;Sankt Michaelisdonn;25693
5163;Süderhastedt;25727
5166;Marne-Nordsee;
5166;Diekhusen-Fahrstedt;25709
5166;Friedrichskoog;25718
5166;Helse;25709
5166;Kaiser-Wilhelm-Koog;25709
5166;Kronprinzenkoog;25709
5166;Marne, Stadt;25709
5166;Marnerdeich;25709
5166;Neufeld;25724
5166;Neufelderkoog;25724
5166;Ramhusen;25715
5166;Schmedeswurth;25724
5166;Trennewurth;25693
5166;Volsemenhusen;25693
5168;Schenefeld;
5168;Aasbüttel;25560
5168;Agethorst;25560
5168;Besdorf;25584
5168;Bokelrehm;25596
5168;Bokhorst;25560
5168;Bokhorst;25572
5168;Christinenthal;25593
5168;Gribbohm;25596
5168;Hadenfeld;25560
5168;Holstenniendorf;25584
5168;Kaisborstel;25560
5168;Looft;25582
5168;Nienbüttel;25596
5168;Nutteln;25594
5168;Oldenborstel;25560
5168;Pöschendorf;25560
5168;Puls;25560
5168;Reher;25593
5168;Schenefeld;25560
5168;Vaale;25572
5168;Vaale;25594
5168;Vaalermoor;25594
5168;Wacken;25596
5168;Warringholz;25560
5169;Eider;
5169;Barkenholm;25791
5169;Bergewöhrden;25779
5169;Dellstedt;25786
5169;Delve;25788
5169;Dörpling;25794
5169;Fedderingen;25779
5169;Gaushorn;25782
5169;Glüsing;25779
5169;Groven;25774
5169;Hemme;25774
5169;Hennstedt;25779
5169;Hövede;25782
5169;Hollingstedt;25788
5169;Karolinenkoog;25774
5169;Kleve;25776
5169;Kleve;25779
5169;Krempel;25774
5169;Lehe;25774
5169;Lehe;25776
5169;Linden;25791
5169;Lunden;25774
5169;Norderheistedt;25779
5169;Pahlen;25794
5169;Rehm-Flehde-Bargen;25776
5169;Sankt Annen;25776
5169;Schalkholz;25782
5169;Schlichting;25779
5169;Tellingstedt;25782
5169;Tielenhemme;25794
5169;Wallen;25788
5169;Welmbüttel;25782
5169;Westerborstel;25782
5169;Wiemerstedt;25779
5169;Wrohm;25799
5169;Süderdorf;25782
5169;Süderheistedt;25779
5172;Heider Umland;
5172;Hemmingstedt;25770
5172;Lieth;25770
5172;Lohe-Rickelshof;25746
5172;Neuenkirchen;25792
5172;Norderwöhrden;25746
5172;Nordhastedt;25785
5172;Ostrohe;25746
5172;Stelle-Wittenwurth;25795
5172;Wöhrden;25797
5172;Weddingstedt;25795
5172;Wesseln;25746
5175;Mitteldithmarschen;
5175;Albersdorf;25767
5175;Arkebek;25767
5175;Bargenstedt;25704
5175;Barlt;25719
5175;Bunsoh;25767
5175;Busenwurth;25719
5175;Elpersbüttel;25704
5175;Epenwöhrden;25704
5175;Gudendorf;25693
5175;Immenstedt;25767
5175;Krumstedt;25727
5175;Meldorf, Stadt;25704
5175;Nindorf;25704
5175;Odderade;25785
5175;Offenbüttel;25767
5175;Osterrade;25767
5175;Sarzbüttel;25785
5175;Schafstedt;25725
5175;Schrum;25782
5175;Wennbüttel;25767
5175;Windbergen;25729
5175;Wolmersdorf;25704
5175;Nordermeldorf;25704
5175;Tensbüttel-Röst;25767
5178;Büsum-Wesselburen;
5178;Büsum;25761
5178;Büsumer Deichhausen;25761
5178;Friedrichsgabekoog;25764
5178;Hedwigenkoog;25761
5178;Hellschen-Heringsand-Unterschaar;25764
5178;Hillgroven;25764
5178;Norddeich;25764
5178;Oesterdeichstrich;25761
5178;Reinsbüttel;25764
5178;Schülp;25764
5178;Strübbel;25792
5178;Süderdeich;25764
5178;Warwerort;25761
5178;Wesselburen, Stadt;25764
5178;Wesselburener Deichhausen;25764
5178;Wesselburenerkoog;25764
5178;Westerdeichstrich;25761
5178;Oesterwurth;25764
5179;Wilstermarsch;
5179;Aebtissinwisch;25572
5179;Beidenfleth;25573
5179;Brokdorf;25554
5179;Brokdorf;25576
5179;Büttel;25572
5179;Dammfleth;25554
5179;Dammfleth;25573
5179;Ecklak;25572
5179;Kudensee;25572
5179;Landrecht;25554
5179;Landscheide;25572
5179;Nortorf;25554
5179;Sankt Margarethen;25572
5179;Stördorf;25554
5179;Wewelsfleth;25599
5179;Neuendorf-Sachsenbande;25554
5189;Kellinghusen;
5189;Brokstedt;24616
5189;Fitzbek;25579
5189;Hennstedt;25581
5189;Hingstheide;25563
5189;Hohenlockstedt;25551
5189;Kellinghusen, Stadt;25548
5189;Lockstedt;25551
5189;Mühlenbarbek;25548
5189;Oeschebüttel;25548
5189;Poyenberg;25581
5189;Quarnstedt;25563
5189;Rade;25579
5189;Rosdorf;25548
5189;Sarlhusen;24616
5189;Störkathen;25548
5189;Wiedenborstel;24613
5189;Willenscharen;24616
5189;Wrist;25563
5189;Wulfsmoor;25563
5207;Bad Oldesloe-Land;
5207;Grabau;23845
5207;Meddewade;23847
5207;Neritz;23843
5207;Pölitz;23847
5207;Rethwisch;23847
5207;Rümpel;23843
5207;Lasbek;23847
5207;Steinburg;22964
5207;Travenbrück;23843
5218;Bargteheide-Land;
5218;Bargfeld-Stegen;23863
5218;Delingsdorf;22941
5218;Elmenhorst;23869
5218;Hammoor;22941
5218;Jersbek;22941
5218;Nienwohld;23863
5218;Todendorf;22965
5218;Tremsbüttel;22967
5244;Nordstormarn;
5244;Badendorf;23619
5244;Barnitz;23858
5244;Hamberge;23619
5244;Heidekamp;23858
5244;Heilshoop;23619
5244;Klein Wesenberg;23860
5244;Mönkhagen;23619
5244;Rehhorst;23619
5244;Westerau;23847
5244;Zarpen;23619
5244;Feldhorst;23858
5244;Wesenberg;23858
5262;Siek;
5262;Braak;22145
5262;Hoisdorf;22955
5262;Hoisdorf;22961
5262;Siek;22962
5262;Stapelfeld;22145
5262;Brunsbek;22946
5270;Trittau;
5270;Grande;22946
5270;Grönwohld;22956
5270;Großensee;22946
5270;Hamfelde;22929
5270;Hohenfelde;22946
5270;Köthel;22929
5270;Lütjensee;22952
5270;Rausdorf;22929
5270;Trittau;22946
5270;Witzhave;22969
5308;Berkenthin;
5308;Behlendorf;23919
5308;Berkenthin;23919
5308;Bliestorf;23847
5308;Düchelsdorf;23847
5308;Göldenitz;23919
5308;Kastorf;23847
5308;Klempau;23628
5308;Krummesse;23628
5308;Niendorf bei Berkenthin;23919
5308;Rondeshagen;23919
5308;Sierksrade;23847
5313;Breitenfelde;
5313;Alt Mölln;23881
5313;Bälau;23881
5313;Borstorf;23881
5313;Breitenfelde;23881
5313;Grambek;23883
5313;Hornbek;21514
5313;Lehmrade;23883
5313;Niendorf/ Stecknitz;23881
5313;Schretstaken;21493
5313;Talkau;21493
5313;Woltersdorf;21516
5318;Büchen;
5318;Besenthal;23899
5318;Bröthen;21514
5318;Büchen;21514
5318;Fitzen;21514
5318;Göttin;21514
5318;Gudow;23899
5318;Güster;21514
5318;Klein Pampau;21514
5318;Langenlehsten;21514
5318;Müssen;21516
5318;Roseburg;21514
5318;Schulendorf;21516
5318;Siebeneichen;21514
5318;Tramm;21516
5318;Witzeeze;21514
5323;Hohe Elbgeest;
5323;Aumühle;21521
5323;Börnsen;21039
5323;Dassendorf;21521
5323;Escheburg;21039
5323;Hamwarde;21502
5323;Hohenhorn;21526
5323;Kröppelshagen-Fahrendorf;21039
5323;Kröppelshagen-Fahrendorf;21529
5323;Wiershop;21502
5323;Wohltorf;21521
5323;Worth;21502
5343;Lütau;
5343;Basedow;21483
5343;Buchhorst;21481
5343;Dalldorf;21483
5343;Juliusburg;21483
5343;Krüzen;21483
5343;Krukow;21483
5343;Lanze;21483
5343;Lütau;21483
5343;Schnakenbek;21481
5343;Wangelau;21483
5358;Lauenburgische Seen;
5358;Albsfelde;23909
5358;Bäk;23909
5358;Brunsmark;23883
5358;Buchholz;23911
5358;Einhaus;23911
5358;Fredeburg;23909
5358;Giesensdorf;23909
5358;Groß Disnack;23911
5358;Groß Grönau;23627
5358;Groß Sarau;23627
5358;Harmsdorf;23911
5358;Hollenbek;23883
5358;Horst;23883
5358;Kittlitz;23911
5358;Klein Zecher;23883
5358;Kulpin;23911
5358;Mechow;23909
5358;Mustin;23911
5358;Pogeez;23911
5358;Römnitz;23909
5358;Salem;23883
5358;Salem;23911
5358;Schmilau;23883
5358;Schmilau;23909
5358;Schmilau;23911
5358;Seedorf;23883
5358;Sterley;23883
5358;Ziethen;23911
5373;Schwarzenbek-Land;
5373;Basthorst;21493
5373;Brunstorf;21524
5373;Dahmker;22946
5373;Elmenhorst;21493
5373;Fuhlenhagen;21493
5373;Grabau;21493
5373;Groß Pampau;21493
5373;Grove;21493
5373;Gülzow;21483
5373;Hamfelde;22929
5373;Havekost;21493
5373;Kankelau;21514
5373;Kasseburg;22929
5373;Köthel;22929
5373;Kollow;21527
5373;Kuddewörde;22958
5373;Möhnsen;21493
5373;Mühlenrade;21493
5373;Sahms;21493
5391;Sandesneben-Nusse;
5391;Duvensee;23898
5391;Grinau;23847
5391;Groß Boden;23847
5391;Groß Schenkenberg;23860
5391;Klinkrade;23898
5391;Koberg;23881
5391;Kühsen;23898
5391;Labenz;23898
5391;Lankau;23881
5391;Linau;22959
5391;Lüchow;23898
5391;Nusse;23896
5391;Panten;23896
5391;Poggensee;23896
5391;Ritzerau;23896
5391;Sandesneben;23898
5391;Schiphorst;23847
5391;Schönberg;22929
5391;Schürensöhlen;23847
5391;Siebenbäumen;23847
5391;Sirksfelde;23898
5391;Steinhorst;23847
5391;Stubben;23847
5391;Walksfelde;23896
5391;Wentorf (Amt Sandesneben);23898
5417;Eiderstedt;
5417;Garding, Kirchspiel;25836
5417;Garding, Stadt;25836
5417;Grothusenkoog;25836
5417;Katharinenheerd;25836
5417;Kotzenbüll;25832
5417;Norderfriedrichskoog;25870
5417;Oldenswort;25870
5417;Osterhever;25836
5417;Poppenbüll;25836
5417;Sankt Peter-Ording;25826
5417;Tating;25881
5417;Tetenbüll;25882
5417;Tümlauer Koog;25881
5417;Vollerwiek;25836
5417;Welt;25836
5417;Westerhever;25881
5439;Landschaft Sylt;
5439;Hörnum (Sylt);25997
5439;Kampen (Sylt);25999
5439;List auf Sylt;25992
5439;Wenningstedt-Braderup (Sylt);25996
5453;Viöl;
5453;Ahrenviöl;25885
5453;Ahrenviölfeld;24896
5453;Ahrenviölfeld;25885
5453;Behrendorf;25850
5453;Bondelum;25850
5453;Haselund;25855
5453;Immenstedt;25885
5453;Löwenstedt;25864
5453;Norstedt;25884
5453;Oster-Ohrstedt;25885
5453;Schwesing;25813
5453;Sollwitt;25884
5453;Viöl;25884
5453;Wester-Ohrstedt;25885
5459;Pellworm;
5459;Gröde;25869
5459;Hallig Hooge;25859
5459;Langeneß;25863
5459;Langeneß;25867
5459;Pellworm;25845
5459;Pellworm;25849
5488;Föhr-Amrum;
5488;Alkersum;25938
5488;Borgsum;25938
5488;Dunsum;25938
5488;Midlum;25938
5488;Nebel;25946
5488;Nieblum;25938
5488;Norddorf auf Amrum;25946
5488;Oevenum;25938
5488;Oldsum;25938
5488;Süderende;25938
5488;Utersum;25938
5488;Witsum;25938
5488;Wittdün auf Amrum;25946
5488;Wrixum;25938
5488;Wyk auf Föhr, Stadt;25938
5489;Südtondern;
5489;Achtrup;25917
5489;Aventoft;25927
5489;Bosbüll;25899
5489;Braderup;25923
5489;Bramstedtlund;25926
5489;Dagebüll;25899
5489;Ellhöft;25923
5489;Friedrich-Wilhelm-Lübke-Koog;25924
5489;Holm;25923
5489;Humptrup;25923
5489;Karlum;25926
5489;Klanxbüll;25924
5489;Klixbüll;25899
5489;Ladelund;25926
5489;Leck;25917
5489;Lexgaard;25923
5489;Neukirchen;25927
5489;Niebüll, Stadt;25899
5489;Risum-Lindholm;25920
5489;Rodenäs;25924
5489;Sprakebüll;25917
5489;Stadum;25917
5489;Stedesand;25920
5489;Süderlügum;25923
5489;Tinningstedt;25917
5489;Uphusum;25923
5489;Westre;25926
5489;Galmsbüll;25899
5489;Emmelsbüll-Horsbüll;25924
5489;Enge-Sande;25917
5492;Nordsee-Treene;
5492;Arlewatt;25860
5492;Drage;25840
5492;Drage;25878
5492;Elisabeth-Sophien-Koog;25845
5492;Fresendelf;25876
5492;Hattstedt;25856
5492;Hattstedtermarsch;25856
5492;Horstedt;25860
5492;Hude;25876
5492;Koldenbüttel;25840
5492;Mildstedt;25866
5492;Nordstrand;25845
5492;Oldersbek;25873
5492;Olderup;25860
5492;Ostenfeld (Husum);25872
5492;Ramstedt;25876
5492;Rantrum;25873
5492;Schwabstedt;25876
5492;Seeth;25840
5492;Seeth;25878
5492;Simonsberg;25813
5492;Süderhöft;25876
5492;Südermarsch;25813
5492;Südermarsch;25840
5492;Uelvesbüll;25889
5492;Winnert;25887
5492;Wisch;25876
5492;Wittbek;25872
5492;Witzwort;25889
5492;Wobbenbüll;25856
5494;Mittleres Nordfriesland;
5494;Ahrenshöft;25853
5494;Almdorf;25821
5494;Bargum;25842
5494;Bohmstedt;25853
5494;Bordelum;25821
5494;Bordelum;25842
5494;Bordelum;25852
5494;Bredstedt, Stadt;25821
5494;Breklum;25821
5494;Drelsdorf;25853
5494;Goldebek;25862
5494;Goldelund;25862
5494;Högel;25858
5494;Joldelund;25862
5494;Kolkerheide;25862
5494;Langenhorn;25842
5494;Lütjenholm;25842
5494;Ockholm;25842
5494;Sönnebüll;25821
5494;Struckum;25821
5494;Vollstedt;25821
5543;Oldenburg-Land;
5543;Göhl;23758
5543;Gremersdorf;23758
5543;Großenbrode;23775
5543;Heringsdorf;23777
5543;Neukirchen;23779
5543;Wangels;23758
5546;Lensahn;
5546;Beschendorf;23738
5546;Damlos;23738
5546;Harmsdorf;23738
5546;Kabelhorst;23738
5546;Lensahn;23738
5546;Manhagen;23738
5546;Riepsdorf;23738
5591;Ostholstein-Mitte;
5591;Altenkrempe;23730
5591;Kasseedorf;23717
5591;Schashagen;23730
5591;Schönwalde am Bungsberg;23744
5591;Sierksdorf;23730
5616;Elmshorn-Land;
5616;Klein Nordende;25336
5616;Klein Offenseth-Sparrieshoop;25365
5616;Kölln-Reisiek;25337
5616;Seester;25370
5616;Raa-Besenbek;25335
5616;Seestermühe;25371
5616;Seeth-Ekholt;25337
5636;Hörnerkirchen;
5636;Bokel;25364
5636;Brande-Hörnerkirchen;25364
5636;Osterhorn;25364
5636;Westerhorn;25364
5660;Rantzau;
5660;Bevern;25355
5660;Bilsen;25485
5660;Bokholt-Hanredder;25335
5660;Bullenkuhlen;25355
5660;Ellerhoop;25373
5660;Groß Offenseth-Aspern;25355
5660;Heede;25355
5660;Hemdingen;25485
5660;Langeln;25485
5660;Lutzhorn;25355
5687;Pinnau;
5687;Borstel-Hohenraden;25494
5687;Ellerbek;25474
5687;Kummerfeld;25495
5687;Prisdorf;25497
5687;Tangstedt;25499
5727;Amt Lütjenburg;
5727;Behrensdorf (Ostsee);24321
5727;Blekendorf;24327
5727;Dannau;24329
5727;Giekau;24321
5727;Helmstorf;24321
5727;Högsdorf;24327
5727;Hohenfelde;24257
5727;Hohwacht (Ostsee);24321
5727;Kirchnüchel;23714
5727;Klamp;24321
5727;Kletkamp;24327
5727;Lütjenburg, Stadt;24321
5727;Panker;24321
5727;Schwartbuck;24257
5727;Tröndel;24321
5739;Großer Plöner See;
5739;Dersau;24326
5739;Dörnick;24326
5739;Grebin;24329
5739;Kalübbe;24326
5739;Lebrade;24306
5739;Nehmten;24326
5739;Rantzau;24321
5739;Rantzau;24329
5739;Rathjensdorf;24306
5739;Wittmoldt;24306
5747;Preetz-Land;
5747;Barmissen;24245
5747;Boksee;24220
5747;Bothkamp;24250
5747;Großbarkau;24245
5747;Honigsee;24211
5747;Kirchbarkau;24245
5747;Klein Barkau;24245
5747;Kühren;24211
5747;Lehmkuhlen;24211
5747;Löptin;24250
5747;Nettelsee;24250
5747;Pohnsdorf;24211
5747;Postfeld;24211
5747;Rastorf;24211
5747;Schellhorn;24211
5747;Wahlstorf;24211
5747;Warnau;24250
5755;Probstei;
5755;Barsbek;24217
5755;Bendfeld;24217
5755;Brodersdorf;24235
5755;Fahren;24253
5755;Fiefbergen;24217
5755;Höhndorf;24217
5755;Köhn;24257
5755;Krokau;24217
5755;Krummbek;24217
5755;Laboe;24235
5755;Lutterbek;24235
